customerName,email,phone,birthDay,serialNumber,registrationDate,lastUpdateDate,shareWithResearchAsOfDate,shareWithPublicAsOfDate,shareWithFriendsAsOfDate,hasConsented
Jane Clark,Jane.Clark@test.com,8015551212,1706-01-01,dc110a02-ca1c-447d-b4a1-496dd8e71a67,1655564391210,1655564391210,1655564391210.0,,,True
Liz Howard,Liz.Howard@test.com,8015551212,1686-01-01,a655aff1-fc91-4229-9352-a99bac031f6c,1655564392931,1655564392931,1655564392931.0,,1655564392931.0,True
Danny Spencer,Danny.Spencer@test.com,8015551212,1495-01-01,7ba86d07-67eb-4572-937e-fa03d405827c,1655564407112,1655564407112,1655564407112.0,1655564407112.0,1655564407112.0,True
Larry Jefferson,Larry.Jefferson@test.com,8015551212,1770-01-01,3330a1de-37a3-4610-bad4-fd1b6e7ee105,1655564099658,1655564099658,,1655564099658.0,1655564099658.0,True
Dan Jefferson,Dan.Jefferson@test.com,8015551212,1028-01-01,8a92de1f-f5b9-44a7-880e-2fcf0afde7ab,1655564441920,1655564441920,,1655564441920.0,1655564441920.0,True
Angie Khatib,Angie.Khatib@test.com,8015551212,1278-01-01,03f154f4-bbdc-4f87-ab72-f435743e4a5e,1655564423457,1655564423457,,1655564423457.0,1655564423457.0,True
David Ahmed,David.Ahmed@test.com,8015551212,1320-01-01,c41127e0-1c6a-4509-8178-19dac815c6ad,1655564420253,1655564420253,1655564420253.0,1655564420253.0,,True
Eric Howard,Eric.Howard@test.com,8015551212,1013-01-01,718436b4-daa3-4699-b472-191f937f520c,1655563255061,1655563323176,,1655563323176.0,,True
Larry Clayton,Larry.Clayton@test.com,8015551212,1563-01-01,7b4c901c-847e-4282-b4b1-9c44e0a427f7,1655564402247,1655564402247,1655564402247.0,,,True
Sarah Jones,Sarah.Jones@test.com,8015551212,1620-01-01,a7c15756-4699-40d4-9952-037e01a58b00,1655564398040,1655564398040,1655564398041.0,1655564398040.0,1655564398040.0,True
Ben Hansen,Ben.Hansen@test.com,8015551212,1242-01-01,bc49e3fb-d660-4058-87f0-59434133146e,1655564137159,1655564137159,1655564137159.0,1655564137159.0,,True
Edward Harris,Edward.Harris@test.com,8015551212,1264-01-01,de29751b-83ea-401f-9ce3-09a4e0c0f23d,1655564424470,1655564424470,,1655564424470.0,,True
Jaya Wu,Jaya.Wu@test.com,8015551212,1458-01-01,bfc6c2cd-ba48-47ef-b304-dee5f498d27e,1655564410041,1655564410041,,,1655564410041.0,True
Frank Harris,Frank.Harris@test.com,8015551212,1238-01-01,8b37e67b-4396-4487-8e39-a53e7b12e9d0,1655563240237,1655563307939,1655563307939.0,1655563307939.0,1655563307939.0,True
Jane Jackson,Jane.Jackson@test.com,8015551212,1366-01-01,881b849d-2791-4e3d-aeac-fe6e56f5705f,1655563231649,1655563298999,,1655563298999.0,,True
Dan Lincoln,Dan.Lincoln@test.com,8015551212,1387-01-01,fa3b7129-9be3-4fd9-ba61-184a3362c805,1655564415319,1655564415319,,,1655564415319.0,True
Jacob Ahmed,Jacob.Ahmed@test.com,8015551212,1538-01-01,aa2fb966-1631-4bd4-b546-0bb5bde86dcf,1655564404015,1655564404015,,,1655564404015.0,True
Santosh Phillips,Santosh.Phillips@test.com,8015551212,1273-01-01,eb1c5181-3145-40c5-8202-8f086f4261df,1655563970467,1655563970467,1655563970467.0,1655563970467.0,1655563970467.0,True
Jason Anderson,Jason.Anderson@test.com,8015551212,1655-01-01,05269382-df65-43f7-b6d5-dd1a5b029e5f,1655564107530,1655564107530,1655564107530.0,1655564107530.0,,True
Jerry Hansen,Jerry.Hansen@test.com,8015551212,1041-01-01,61423d33-a809-4fab-a567-33eb583897ad,1655564440947,1655564440947,,,1655564440947.0,True
Christina Harris,Christina.Harris@test.com,8015551212,1058-01-01,15f4c568-9560-4284-8b25-6fe090c7bdf1,1655564439598,1655564439598,1655564439598.0,1655564439598.0,1655564439598.0,True
Travis Aristotle,Travis.Aristotle@test.com,8015551212,1262-01-01,39d8889a-d478-4bbc-b7b4-ce7ad3500d0a,1655563971213,1655563971213,1655563971213.0,,1655563971213.0,True
Sarah Huey,Sarah.Huey@test.com,8015551212,1663-01-01,a3c506c4-94f7-4eb4-8db8-d3fec1e2072b,1655564106967,1655564106967,1655564106967.0,1655564106967.0,1655564106967.0,True
Spencer Howard,Spencer.Howard@test.com,8015551212,1727-01-01,da87fb99-8e30-4396-8834-ae9cb1ab7cc5,1655564389575,1655564389575,1655564389575.0,,1655564389575.0,True
Spencer Huey,Spencer.Huey@test.com,8015551212,1728-01-01,63e7e80d-ea40-41da-8db2-71e3db5267d2,1655564389488,1655564389488,1655564389488.0,,1655564389488.0,True
Craig Abram,Craig.Abram@test.com,8015551212,1355-01-01,f9d4421e-162c-48f9-81d6-6552c1ecca5d,1655564417624,1655564417624,1655564417624.0,,,True
Chris Wu,Chris.Wu@test.com,8015551212,1357-01-01,7af6f189-54f3-4da3-99e9-9e00d5833312,1655564417479,1655564417479,1655564417479.0,,1655564417479.0,True
Larry Abram,Larry.Abram@test.com,8015551212,1071-01-01,99a2ad91-eedc-485c-bc4a-59bf0d8b827e,1655564149410,1655564149410,,1655564149410.0,,True
Lyn Abram,Lyn.Abram@test.com,8015551212,1601-01-01,d68fa4e1-656f-4ae0-aa4f-73de4558a942,1655564399460,1655564399460,1655564399460.0,1655564399460.0,,True
Gail Wu,Gail.Wu@test.com,8015551212,1421-01-01,21261a06-e905-4b61-9cd8-5768b6b620c7,1655564412774,1655564412774,,1655564412774.0,1655564412774.0,True
Eric Clayton,Eric.Clayton@test.com,8015551212,1964-01-01,53729803-941f-4571-bc6a-a8286090ed39,1655564370717,1655564370717,,,1655564370717.0,True
Bobby Wu,Bobby.Wu@test.com,8015551212,985-01-01,b82ba9e0-48cb-45df-8b0b-93a4b8c6ab71,1655564445242,1655564445242,1655564445242.0,,1655564445242.0,True
Christina Abram,Christina.Abram@test.com,8015551212,1034-01-01,23dc7bdd-044a-4d9f-af93-1ab6f4473404,1655564441457,1655564441457,1655564441457.0,,1655564441457.0,True
Christina Habschied,Christina.Habschied@test.com,8015551212,1501-01-01,7d2021b0-b19f-40a2-a541-2f29668a3447,1655564406676,1655564406676,,1655564406676.0,,True
Santosh Abram,Santosh.Abram@test.com,8015551212,1297-01-01,8b470db5-e0ef-4ac6-b260-ca7fd4fa2bdb,1655564422040,1655564422040,,1655564422040.0,1655564422040.0,True
Angie Ahmed,Angie.Ahmed@test.com,8015551212,1350-01-01,ff6e453d-b404-4bbb-aa7a-37066a06f150,1655564417994,1655564417994,,,1655564417994.0,True
Danny Mitra,Danny.Mitra@test.com,8015551212,1565-01-01,2a9b19e3-afc1-452b-8831-6fe14f417844,1655564402104,1655564402104,1655564402104.0,1655564402104.0,1655564402104.0,True
Frank Aristotle,Frank.Aristotle@test.com,8015551212,1095-01-01,3d6960d7-b00c-4d85-b844-158b169a1c0b,1655564147548,1655564147548,1655564147548.0,,1655564147548.0,True
Craig Anandh,Craig.Anandh@test.com,8015551212,1350-01-01,37b54735-fd49-4bd3-85f2-f5ff41dd186b,1655564129468,1655564129468,1655564129468.0,1655564129468.0,1655564129468.0,True
Ben Clayton,Ben.Clayton@test.com,8015551212,1027-01-01,17b87fb4-029c-4a74-b981-d869243513a8,1655564441992,1655564441992,1655564441992.0,1655564441992.0,1655564441992.0,True
Jaya Clark,Jaya.Clark@test.com,8015551212,1101-01-01,4abb245c-efdc-4255-9cae-f36a300524cb,1655564436486,1655564436486,1655564436486.0,1655564436486.0,1655564436486.0,True
Liz Anandh,Liz.Anandh@test.com,8015551212,1570-01-01,e2afe061-9730-4be2-b91c-503a514d1ee9,1655564401762,1655564401762,,1655564401762.0,1655564401762.0,True
Bobby Habschied,Bobby.Habschied@test.com,8015551212,1527-01-01,42c7a46e-b91a-4b21-aead-1cf230a0ed4d,1655563953289,1655563953289,1655563953289.0,,1655563953289.0,True
Travis Clayton,Travis.Clayton@test.com,8015551212,988-01-01,c87d2224-b0f1-4392-9182-f9f7dcfdf45c,1655564444965,1655564444965,1655564444965.0,,1655564444965.0,True
Edward Olson,Edward.Olson@test.com,8015551212,1439-01-01,16b5880e-bf02-455c-b0d8-ae1cebb079f3,1655564411474,1655564411474,1655564411474.0,1655564411474.0,,True
Senthil Staples,Senthil.Staples@test.com,8015551212,1403-01-01,917423f4-6db2-4aff-aa8c-8c8f30eb176b,1655563961962,1655563961962,1655563961962.0,,,True
John Habschied,John.Habschied@test.com,8015551212,1637-01-01,3db0de5e-3576-4456-93a3-da3cdc1a9128,1655564108774,1655564108774,,1655564108774.0,,True
Sarah Jefferson,Sarah.Jefferson@test.com,8015551212,1892-01-01,28167d39-6acf-4f0d-bd6d-459f11c6588a,1655564377033,1655564377033,1655564377033.0,1655564377033.0,1655564377033.0,True
Suresh Anandh,Suresh.Anandh@test.com,8015551212,1093-01-01,726498e6-e1df-4d76-ba21-10e3db70ef51,1655564437056,1655564437056,1655564437056.0,,1655564437056.0,True
Craig Lincoln,Craig.Lincoln@test.com,8015551212,1955-01-01,695b1ce7-71e3-4157-bb2d-922ac9a46bd8,1655564371698,1655564371698,1655564371698.0,,1655564371698.0,True
Jacob Clayton,Jacob.Clayton@test.com,8015551212,1122-01-01,4c88410a-6f36-40ed-b224-ebe3e01593fc,1655564434980,1655564434980,1655564434980.0,,,True
Ashley Staples,Ashley.Staples@test.com,8015551212,1460-01-01,ca25b13d-b18b-4a2d-ab2c-3065a929d72b,1655564409890,1655564409890,,1655564409890.0,,True
Eric Spencer,Eric.Spencer@test.com,8015551212,1002-01-01,9d2f683d-7588-41e9-b5af-704a191b2cec,1655564443889,1655564443889,1655564443889.0,1655564443889.0,1655564443889.0,True
Spencer Mitra,Spencer.Mitra@test.com,8015551212,972-01-01,64b8b5d4-3ba0-49c0-97a7-ce165a077cf8,1655563257679,1655563325885,,,1655563325885.0,True
Ashley Lincoln,Ashley.Lincoln@test.com,8015551212,1676-01-01,c7cfe44a-828d-400d-a691-81567ff0e682,1655564393707,1655564393707,,,1655564393707.0,True
Frank Fibonnaci,Frank.Fibonnaci@test.com,8015551212,1942-01-01,d1dfdb6a-48bf-477d-b14b-d26238a44515,1655564087241,1655564087241,1655564087241.0,,1655564087241.0,True
Edward Smith,Edward.Smith@test.com,8015551212,1086-01-01,f34f8308-d9cf-4d37-8b22-8335146b3855,1655564437557,1655564437557,1655564437557.0,,,True
Sean Gonzalez,Sean.Gonzalez@test.com,8015551212,1890-01-01,474a3dd2-d8a8-447e-8fa6-6b61b051806e,1655564377190,1655564377190,1655564377190.0,,1655564377190.0,True
Ben Anandh,Ben.Anandh@test.com,8015551212,1737-01-01,f629d969-b5b9-461c-bd74-95e409434c85,1655564388805,1655564388805,,,1655564388805.0,True
Ashley Smith,Ashley.Smith@test.com,8015551212,1542-01-01,723a5721-cf5c-476e-b91f-7be800ed7ae0,1655564403734,1655564403734,,,1655564403734.0,True
Jacob Abram,Jacob.Abram@test.com,8015551212,992-01-01,5275a9c6-b510-4140-a7c4-44144f79d004,1655564444648,1655564444648,,,1655564444648.0,True
Ashley Fibonnaci,Ashley.Fibonnaci@test.com,8015551212,1007-01-01,91b799b3-1cef-48dc-9e94-bea190fc74cb,1655564443511,1655564443511,,1655564443511.0,,True
Eric Sanchez,Eric.Sanchez@test.com,8015551212,1013-01-01,b63afb52-077c-4174-888a-6dde92fc7bb1,1655564153926,1655564153926,1655564153926.0,1655564153926.0,1655564153926.0,True
John Spencer,John.Spencer@test.com,8015551212,1738-01-01,15a2d5f0-f00e-4718-af3a-c5c2430381be,1655564101865,1655564101865,1655564101865.0,,1655564101865.0,True
Angie Lincoln,Angie.Lincoln@test.com,8015551212,1001-01-01,d92ac7f4-0a39-4706-8cb3-3e4b6092ea44,1655564154788,1655564154788,,1655564154788.0,,True
Ashley Spencer,Ashley.Spencer@test.com,8015551212,1369-01-01,1204400b-ed4e-4979-ad0d-e0f37e10a36c,1655564128138,1655564128138,1655564128138.0,1655564128138.0,,True
John Anandh,John.Anandh@test.com,8015551212,1140-01-01,9fba4944-48f4-48aa-9e2e-b6907c8ec1ce,1655564433684,1655564433684,,1655564433684.0,,True
Dan Smith,Dan.Smith@test.com,8015551212,1560-01-01,a940df4e-bdd6-4a21-8400-7c3d15a7a99b,1655564114735,1655564114735,,1655564114735.0,,True
Chris Clayton,Chris.Clayton@test.com,8015551212,1796-01-01,b27070c6-c328-432e-88a5-8da644f16b7b,1655564097844,1655564097844,1655564097844.0,1655564097844.0,,True
Manoj Huey,Manoj.Huey@test.com,8015551212,1736-01-01,adb8595b-9fed-4146-8024-87556d4b4273,1655564102004,1655564102004,,1655564102004.0,1655564102004.0,True
Spencer Spencer,Spencer.Spencer@test.com,8015551212,1807-01-01,c7b654b3-1898-4503-b311-b693a4cbac5e,1655564383450,1655564383450,,1655564383450.0,1655564383450.0,True
Lyn Jefferson,Lyn.Jefferson@test.com,8015551212,1695-01-01,9043814c-23eb-40f5-9ec7-402133659f10,1655564104822,1655564104822,,1655564104822.0,,True
Gail Fibonnaci,Gail.Fibonnaci@test.com,8015551212,1411-01-01,3e874c06-8277-48b4-acbe-814a11e55a7e,1655564413524,1655564413524,,1655564413524.0,1655564413524.0,True
Senthil Khatib,Senthil.Khatib@test.com,8015551212,1490-01-01,ca3099ae-c9c9-4565-9341-88e8665ff354,1655564407505,1655564407505,,1655564407505.0,,True
Dan Olson,Dan.Olson@test.com,8015551212,1276-01-01,dc675019-d2cb-40ce-b3fd-4f95ff4e3d11,1655564423601,1655564423601,1655564423601.0,,1655564423601.0,True
Jane Howard,Jane.Howard@test.com,8015551212,1592-01-01,4d800165-c953-4e3a-87ff-a0dda5b7ac76,1655564112235,1655564112235,1655564112235.0,,1655564112235.0,True
Craig Jefferson,Craig.Jefferson@test.com,8015551212,1666-01-01,f8e09680-6e0c-46b4-b7a7-eacd8372b079,1655564394456,1655564394456,1655564394456.0,,1655564394456.0,True
Jason Harris,Jason.Harris@test.com,8015551212,1449-01-01,348a74d5-fe15-4fbc-b491-acea41639e02,1655564410750,1655564410750,1655564410750.0,,1655564410750.0,True
Santosh Huey,Santosh.Huey@test.com,8015551212,1469-01-01,b48d319c-6783-4a80-9567-aa4da1e8b005,1655564409219,1655564409219,1655564409219.0,,,True
Craig Sanchez,Craig.Sanchez@test.com,8015551212,1440-01-01,9dc1d86f-b7c7-451c-90dc-23d54adeec19,1655563959329,1655563959329,1655563959329.0,1655563959329.0,1655563959329.0,True
Jerry Mitra,Jerry.Mitra@test.com,8015551212,1000-01-01,1042e654-0b85-4606-b0a6-8422a0444235,1655563255889,1655563324034,1655563324034.0,1655563324034.0,1655563324034.0,True
Santosh Clark,Santosh.Clark@test.com,8015551212,1018-01-01,240acc0b-9210-4fb9-9af5-97b5f225b8dd,1655564442672,1655564442672,1655564442672.0,1655564442672.0,1655564442672.0,True
Jerry Aristotle,Jerry.Aristotle@test.com,8015551212,1870-01-01,46fb2ddb-d65c-479e-ac0f-d4fe0a14915c,1655563198688,1655563264910,,1655563264910.0,1655563264910.0,True
